insertId,jsonPayload.extra.duration,jsonPayload.extra.statusCode,jsonPayload.extra.url,jsonPayload.message,jsonPayload.module,jsonPayload.user_id,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/role""",logName,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp,trace
fjmvsug5u35x0g,0.169042,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706619_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:08:20.011430342Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:08:18.267683483Z,projects/passculture-metier-prod/traces/d52074ec79fb4244d3c864d687577f5d
2869ydg5f7rrvp,0.277513,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706619_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:07:23.018845943Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:07:20.766571880Z,projects/passculture-metier-prod/traces/c3de9a527cb7acf4dd762c5e54b302ab
1t7gcphg55ou0f9,0.073705,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782820338129_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:06:29.033680104Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:06:25.801790720Z,projects/passculture-metier-prod/traces/d528911509a91cf7df5cc522c854531a
u5x0hg65ngb6a,0.128128,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782820338129_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:04:59.014023869Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:04:57.933143690Z,projects/passculture-metier-prod/traces/92de4c0513a429d6dad81eb7d8c5e2a4
1xdhl1kg5h6jto6,0.094905,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723488525_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:03:58.009772180Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:03:56.369388405Z,projects/passculture-metier-prod/traces/8b989046fb4616fb91cd547077fc2285
1m06ln6g4wmkaum,0.100371,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723488525_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:03:15.013712024Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:03:14.831779529Z,projects/passculture-metier-prod/traces/d937da3cef214d9a3c0e71612c1f3168
1f2g1b5g41f4nvo,0.090367,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706671_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:02:30.014903353Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:02:27.935017149Z,projects/passculture-metier-prod/traces/0bf60b85fd57ea4e88f7f678a04b4de7
963b5ig11kg5vl,0.080263,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706671_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:01:34.023094108Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:01:29.692883014Z,projects/passculture-metier-prod/traces/1a669c530ae2a9042ee2f3a492b5bb7d
1ei3w1vg1iu49tx,0.225935,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032102381_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T15:00:08.013998977Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T15:00:05.804448585Z,projects/passculture-metier-prod/traces/a0a6e3de7553092eb31394f8986c6f58
4funglg50twbwe,0.128661,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032102381_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:59:23.037124769Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:59:19.399583215Z,projects/passculture-metier-prod/traces/a2584509ed448540077ab93afd55cebe
1ube1gig5xx7ksx,0.161749,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811612818_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:58:28.030430483Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:58:25.246042032Z,projects/passculture-metier-prod/traces/ba76166d10d41106ae03d22b1fccf7a4
fjlza3g67nd8j8,0.151593,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811612818_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:57:43.020439052Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:57:39.038148991Z,projects/passculture-metier-prod/traces/5cce44862ba4277b6609b63cad4b6352
1cabp0xg640qi04,0.088295,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032705537_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:56:58.019184290Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:56:54.053994069Z,projects/passculture-metier-prod/traces/402fa8fba1911a1e57b5fce3fe5a7508
ln8rxsg3wgi0pd,0.196822,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032705537_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:56:15.036059396Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:56:11.139706174Z,projects/passculture-metier-prod/traces/b431bf19a7aa90a16694f7ab22b01aab
ibjoipfouhrqt,0.098093,200,https://entreprise.data.gouv.fr/api/sirene/v3/unites_legales/514324797,External service called,pcapi.utils.requests,,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:55:35.025625221Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:55:30.269033468Z,5cee8d7f-f4ce-4597-9911-bfb2f3251b66
12um3ogg1wtdytn,0.14982,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782253194590_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:55:25.013644039Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:55:21.112926288Z,projects/passculture-metier-prod/traces/5ce9bf875fadc86f7e89e837895b18e5
1xxklizg5d97zdm,0.1271,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782253194590_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:54:35.026691600Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:54:31.312266362Z,projects/passculture-metier-prod/traces/03bb8012e9434677865c5510a8f78a94
10mmbzag5r5lwki,0.119403,200,https://ec56229aec51f1baff1d-185c3068e22352c56024573e929788ff.ssl.cf1.rackcdn.com/attachments/large/9/9/7/007824997.jpg,External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:53:38.020501357Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:53:37.050724465Z,projects/passculture-metier-prod/traces/c97a607a1ddc84ee456696ca6e59bfb6
1x3llckg52hovds,0.335603,200,https://ec56229aec51f1baff1d-185c3068e22352c56024573e929788ff.ssl.cf1.rackcdn.com/attachments/large/9/9/7/007824997.jpg,External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:52:35.018843031Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:52:34.906013782Z,projects/passculture-metier-prod/traces/a6b3fbc017c333ee051e173acad4777d
gnhqlog3xdkza4,0.096142,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706077_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:50:14.010226515Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:50:09.831157711Z,projects/passculture-metier-prod/traces/f8141d5823867102809ba63c6185c58f
19sbtktg53kajs3,0.095522,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032706077_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:49:30.016249572Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:49:28.679009029Z,projects/passculture-metier-prod/traces/66ebaaf1ca4b2530d11d8828f21ff39b
50djrxftnkzb7,0.153183,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811648763_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:47:48.046386005Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:47:44.675969552Z,projects/passculture-metier-prod/traces/e990131232d7f123a2845314b402c649
1xnpo65g5dnfnxa,0.123723,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811648763_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:47:09.017338380Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:47:08.569860090Z,projects/passculture-metier-prod/traces/52d61d450e13e93e09a71cfd221dc202
1sndrivg65ksjqc,0.075594,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782892259551_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:45:55.064561658Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:45:53.336603923Z,projects/passculture-metier-prod/traces/241e79e693d01e37cc966c01a2030143
y4y63rg5t4yxjn,0.164412,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782892259551_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:44:53.020830775Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:44:49.638456106Z,projects/passculture-metier-prod/traces/028abd8d0d352cddf949af2f1dd0786e
gdu4hxg21e23rn,0.091404,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782809492491_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:44:08.015417020Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:44:05.311241Z,projects/passculture-metier-prod/traces/e9f1953a88059d00e742d7cde40f9dfc
1qq1gaig4xhdr3j,0.187402,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782809492491_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:43:28.020587253Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:43:23.611125261Z,projects/passculture-metier-prod/traces/4a6af30ef49f6b501fcbfc5df4288c02
1gqgz35g513br8v,0.072259,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811612207_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:42:44.011579071Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:42:39.361597856Z,projects/passculture-metier-prod/traces/f8ccb9bdd5ceb7f7d5ca85148dce0237
1rk0gedg51k5l4w,0.282115,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811612207_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:42:03.010981096Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:41:59.780872848Z,projects/passculture-metier-prod/traces/c2b6e726439978d7edb1285594f89094
1i40uggg229145t,0.108219,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032705544_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:41:20.017847495Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:41:15.288734921Z,projects/passculture-metier-prod/traces/a8d867a1bfb8962110c374315d9f59a4
1x3o40lg53xpgv3,0.104957,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9791032705544_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:40:18.015466192Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:40:13.161488035Z,projects/passculture-metier-prod/traces/cd71e38bf76f4d02bb9b40b1bd2f14bc
9pysiig669ndq2,0.121159,200,https://picardie.media.tourinsoft.eu/upload/Amiens-maisonduthatre-amiens.fr.jpg?width=1080&height=640&crop=1,External service called,pcapi.utils.requests,140957,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:39:53.012404474Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:39:49.871428407Z,projects/passculture-metier-prod/traces/e446a0bce3d16ab35b7c9b71e7a44203
kt7k5tg2y5zv5v,0.074604,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782344042632_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:39:29.052566117Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:39:26.639236146Z,projects/passculture-metier-prod/traces/dc503b8db2fbc6943b9d0e4acf86df35
1xnpo65g5dfv8oc,0.272344,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782344042632_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:38:45.012940750Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:38:42.555707612Z,projects/passculture-metier-prod/traces/038f4fbb0fc12f77464346cdda429852
vd2wxig58sa0w2,0.116083,200,https://picardie.media.tourinsoft.eu/upload/Amiens-maisonduthatre-amiens.fr.jpg?width=1080&height=640&crop=1,External service called,pcapi.utils.requests,140957,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:38:00.029023698Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:37:56.104964534Z,projects/passculture-metier-prod/traces/4b7204433d055afe054ad00ebac77b9a
1debtqyg5skvd2w,0.096787,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782809491616_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:37:53.023348105Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:37:51.331234257Z,projects/passculture-metier-prod/traces/178ad72c522c633c1941ced453160727
18yc94pg52tli65,0.252648,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782809491616_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:37:23.014028003Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:37:19.302710872Z,projects/passculture-metier-prod/traces/311d0190afd6ebf25f8865a5b356643a
vmxpv8g5pxv18y,0.086051,200,https://static.fnac-static.com/multimedia/Images/FR/NR/7a/88/35/3508346/1507-1/tsp20190819114055/Sorceleur-T5-Le-Bapteme-du-feu.jpg,External service called,pcapi.utils.requests,162738,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:37:14.017307594Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:37:09.222132826Z,projects/passculture-metier-prod/traces/2535294cbf1f3505c925bca86a15ab64
2869ydg5egjbrr,0.098125,200,"https://e-leclerc.scene7.com/is/image/gtinternet/Electre_978-2-07-287849-7_9782072878497?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:36:40.014043150Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:36:39.641013237Z,projects/passculture-metier-prod/traces/31b05b3a98150cdd06abf7a6f3617784
1vfad0sg42lp380,0.101968,200,https://static.fnac-static.com/multimedia/Images/FR/NR/7a/88/35/3508346/1507-1/tsp20190819114055/Sorceleur-T5-Le-Bapteme-du-feu.jpg,External service called,pcapi.utils.requests,162738,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:36:34.022219486Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:36:30.776239761Z,projects/passculture-metier-prod/traces/d5aea767d244ea1742fd07c64109c1da
bnsswug63wkbu9,0.121536,200,"https://e-leclerc.scene7.com/is/image/gtinternet/Electre_978-2-07-287849-7_9782072878497?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,155244,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:36:05.014617775Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:36:02.440648916Z,projects/passculture-metier-prod/traces/59963ab839732fca49d097e2f10ff9fe
1u1tkp6g5tegalw,0.189117,200,https://images.centprod.com/3026900001000/66yE0fMOp2y_wWLcxEMX0qORR2mnagDdBbJx2doZ8ACkH0ps6jXY6Q-cover-large.jpg,External service called,pcapi.utils.requests,162738,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:35:53.017101578Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:35:50.282374536Z,projects/passculture-metier-prod/traces/ce94a95a97dd61a45fdb0d6c16063fcd
yevo79g50yim4x,0.075511,200,https://images-na.ssl-images-amazon.com/images/I/71Q7XcRlIlL._SL1500_.jpg,External service called,pcapi.utils.requests,14411,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-28T14:35:09.017305907Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-28T14:35:07.367626061Z,projects/passculture-metier-prod/traces/05a8454f3f1db33ad44b750d2d2f9d7a
